candidate	candidate_type	mouse_id	effect_value	effect_definition	expected_direction	effect_supports_hypothesis	condition	time	checkpoint_blockade	n_source_cells	target_lineage
melanoma → B2m → Klrd1 → CD4	multicellular	Masopust_053_2b:A0309	-0.015160847342064285	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD4
melanoma → B2m → Klrd1 → CD4	multicellular	Masopust_053_2b:A0310	-0.0018079772223129173	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD4
melanoma → B2m → Klrd1 → CD4	multicellular	Masopust_053_2b:A0312	-0.0007315696410443675	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD4
melanoma → B2m → Klrd1 → CD4	multicellular	Masopust_053_3a:A0307	0.021684311678017147	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD4
melanoma → B2m → Klrd1 → CD4	multicellular	Masopust_053_3a:A0308	-0.0013259698365010392	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD4
melanoma → B2m → Klrd1 → CD4	multicellular	Masopust_053_3a:A0309	0.0012935611580850693	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD4
melanoma → B2m → Klrd1 → CD4	multicellular	Masopust_053_3a:A0310	0.018013664520935717	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD4
melanoma → B2m → Klrd1 → CD4	multicellular	Masopust_053_3a:A0311	-0.005151853524428877	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD4
melanoma → B2m → Klrd1 → CD4	multicellular	Masopust_053_3b:A0307	-0.001385289056387608	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD4
melanoma → B2m → Klrd1 → CD4	multicellular	Masopust_053_3b:A0308	0.006216824286185774	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD4
melanoma → B2m → Klrd1 → CD4	multicellular	Masopust_053_3b:A0309	0.0007546091794053523	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD4
melanoma → B2m → Klrd1 → CD4	multicellular	Masopust_053_3b:A0310	0.003771548543900439	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD4
melanoma → B2m → Klrd1 → CD4	multicellular	Masopust_053_3b:A0311	-0.0009892054783733786	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD4
melanoma → B2m → Klrd1 → CD4	multicellular	Masopust_053_6a:A0308	7.359365788490416e-05	within-stratum centered source expression multiplied by centered target activation	UNRESOLVED	UNRESOLVED					CD4
