TF	lineage	contrast	level_a	level_b	activity_effect_a_minus_b	pvalue	FDR	n_strata	direction_consistency
E2f3	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	-0.6493481684870472	0.5012413554959261	0.8673795532938999	1	1.0
E2f5	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	-0.3595805915011816	0.3407010411843916	0.8673795532938999	1	1.0
Egr1	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	-0.38634405376984304	0.3570978653779703	0.8673795532938999	1	1.0
Esrra	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	0.23898705438650403	0.49011395343286	0.8673795532938999	1	1.0
Ets2	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	-0.38445050568771233	0.47116954801067357	0.8673795532938999	1	1.0
Foxa1	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	0.5412422171489588	0.5227498458233952	0.8673795532938999	1	1.0
Foxk2	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	-0.1116086699579899	0.502810867274857	0.8673795532938999	1	1.0
Foxm1	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	-0.6021728688477799	0.5137945128408197	0.8673795532938999	1	1.0
Gata2	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	0.5734511858701623	0.5238628985240386	0.8673795532938999	1	1.0
Grhl2	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	-0.2629362585365276	0.4902259960927454	0.8673795532938999	1	1.0
Hoxb7	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	0.5060789963892833	0.40580449600674695	0.8673795532938999	1	1.0
Ikzf1	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	0.17647270780205027	0.39477494694150006	0.8673795532938999	1	1.0
Irf1	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	-0.2794120537806499	0.4756278958626805	0.8673795532938999	1	1.0
Irf8	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	-0.34779350005826765	0.3354867605589933	0.8673795532938999	1	1.0
Junb	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	-0.3853744664556098	0.36751501635326467	0.8673795532938999	1	1.0
Klf4	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	-0.046754488218350154	0.46960762816660806	0.8673795532938999	1	1.0
Klf6	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	0.11081680189854914	0.5150280959554534	0.8673795532938999	1	1.0
Mafk	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	-0.16770631569167982	0.441538578475569	0.8673795532938999	1	1.0
Mef2a	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	0.4518518762459891	0.45286034698042	0.8673795532938999	1	1.0
Mef2c	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	0.3753188759446573	0.5172914102266977	0.8673795532938999	1	1.0
Meis1	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	0.2610991644428644	0.43894666725447995	0.8673795532938999	1	1.0
Mynn	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	0.07374141859008798	0.46121652962915505	0.8673795532938999	1	1.0
Myod1	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	0.28187454010158763	0.4357618168430536	0.8673795532938999	1	1.0
Nanog	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	0.20684056677462587	0.45582439979342126	0.8673795532938999	1	1.0
Neurod1	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	-0.09902408215294933	0.5073300392797868	0.8673795532938999	1	1.0
Nfe2	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	0.5552730472045964	0.3473028729623948	0.8673795532938999	1	1.0
Nfkb2	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	0.05798144900774371	0.4006144803534555	0.8673795532938999	1	1.0
Nr2f2	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	-0.2959839211212181	0.5179704460899675	0.8673795532938999	1	1.0
Pax5	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	-0.06333925976924881	0.4121932729721829	0.8673795532938999	1	1.0
Pax8	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	0.11271637306666682	0.3995799507764308	0.8673795532938999	1	1.0
Pbx2	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	0.28843540694088965	0.49460864279471317	0.8673795532938999	1	1.0
Pgr	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	0.38930445699632443	0.38024132171701197	0.8673795532938999	1	1.0
Pknox1	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	0.3088314365523894	0.5003713634381926	0.8673795532938999	1	1.0
Pou5f1	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	0.3996523423083791	0.4168441421378173	0.8673795532938999	1	1.0
Prox1	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	0.14952068636263016	0.41823915315969395	0.8673795532938999	1	1.0
Rarg	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	-0.13974543599742473	0.5048630082593379	0.8673795532938999	1	1.0
Relb	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	-0.12585479170653358	0.513454531260997	0.8673795532938999	1	1.0
Rest	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	-0.20536396981873084	0.501552606224787	0.8673795532938999	1	1.0
Rfx1	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	0.1832491339140312	0.4819539575003192	0.8673795532938999	1	1.0
Rfx5	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	0.10402845893795298	0.4189717314855512	0.8673795532938999	1	1.0
Runx3	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	0.48473588079924923	0.4513839723660583	0.8673795532938999	1	1.0
Rxrb	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	0.1514032318768906	0.34385211784204417	0.8673795532938999	1	1.0
Rxrg	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	0.1406333569649132	0.35302650119852663	0.8673795532938999	1	1.0
Satb1	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	0.2634164841301585	0.3565793092634789	0.8673795532938999	1	1.0
Smad4	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	-0.30631724680473393	0.48277188949988925	0.8673795532938999	1	1.0
Sox10	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	0.17456282694945857	0.4675384821935653	0.8673795532938999	1	1.0
Sox13	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	-0.18741167743768106	0.40359572732700333	0.8673795532938999	1	1.0
Sox2	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	0.49964516298594397	0.48517021130743543	0.8673795532938999	1	1.0
Sox6	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	0.14322297496178038	0.46056912797473915	0.8673795532938999	1	1.0
Spib	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	0.3069973194659914	0.4547417770036032	0.8673795532938999	1	1.0
Srf	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	-0.14292988719226685	0.47152413572635055	0.8673795532938999	1	1.0
Stat1	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	-0.5770121105858337	0.5027420726001689	0.8673795532938999	1	1.0
Stat2	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	-0.6152751325193755	0.3612648889384822	0.8673795532938999	1	1.0
Trp53	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	-0.6304848548616988	0.37908541953451347	0.8673795532938999	1	1.0
Ybx1	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	-0.09003447558535616	0.42506813864628323	0.8673795532938999	1	1.0
Yy1	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	0.11716411017902173	0.38033792250032705	0.8673795532938999	1	1.0
Zbtb11	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	-0.10988100024505698	0.38055933711963175	0.8673795532938999	1	1.0
Zeb2	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	-0.09573246682132819	0.4504963728724728	0.8673795532938999	1	1.0
Zfp110	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	0.18782637709977612	0.45599763711397434	0.8673795532938999	1	1.0
Zfp217	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	-0.2789701214460951	0.39337741622304423	0.8673795532938999	1	1.0
Zfp369	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	0.18782637709977612	0.45599763711397434	0.8673795532938999	1	1.0
Zfp644	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	-0.024325931739565654	0.5130487959224994	0.8673795532938999	1	1.0
Zhx1	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	0.10336641453661333	0.5063198397217686	0.8673795532938999	1	1.0
Elf5	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	-0.0336606736635261	0.5386864242800029	0.8722039574389125	1	1.0
Meis2	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	0.30717769042725074	0.5447963667844635	0.8722039574389125	1	1.0
Mybl2	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	-0.20626989035976884	0.5388578698350495	0.8722039574389125	1	1.0
Ncoa2	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	0.18614363324278926	0.5490377225317877	0.8722039574389125	1	1.0
Runx1	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	0.4841767955849079	0.5351555149983684	0.8722039574389125	1	1.0
Snai1	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	-0.29961218188692823	0.5498051348872353	0.8722039574389125	1	1.0
Tal1	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	0.574628978262858	0.5412155672627355	0.8722039574389125	1	1.0
Tfdp1	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	-0.8903215325610372	0.5459720306274733	0.8722039574389125	1	1.0
Arid3a	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	0.06419003418117608	0.560431304673005	0.8799589122500454	1	1.0
E2f1	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	-0.7109182322581411	0.5651343077230624	0.8799589122500454	1	1.0
Maf	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	0.19474172981867177	0.5633789762169403	0.8799589122500454	1	1.0
Runx2	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	-0.1603543363690969	0.5684753753914317	0.8799589122500454	1	1.0
Tcf7	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	0.18208899761725483	0.5692143458779171	0.8799589122500454	1	1.0
Atf7	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	0.09416293317373103	0.6190491620661225	0.8812429875976787	1	1.0
E2f4	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	-1.103133011213167	0.617151432378998	0.8812429875976787	1	1.0
Klf3	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	0.2229511939112514	0.5900650765709994	0.8812429875976787	1	1.0
Mnt	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	0.175568535469381	0.6034480021363364	0.8812429875976787	1	1.0
Mxi1	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	0.12790449315760988	0.5865142828365514	0.8812429875976787	1	1.0
Nfe2l2	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	-0.172024526894055	0.5849384453734116	0.8812429875976787	1	1.0
Nr2c2	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	-0.19222929342895156	0.5986714090653813	0.8812429875976787	1	1.0
Nr5a1	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	0.10310432237068246	0.5890967033661691	0.8812429875976787	1	1.0
Pbx3	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	-0.29167704472095757	0.5984816245073552	0.8812429875976787	1	1.0
Pou2f2	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	-0.3496304843970268	0.5771022760778961	0.8812429875976787	1	1.0
Prdm14	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	0.160163667675155	0.619487644746883	0.8812429875976787	1	1.0
Rarb	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	-0.09422259447676812	0.5944154131564829	0.8812429875976787	1	1.0
Stat5b	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	-0.06553592355556859	0.5900790974365632	0.8812429875976787	1	1.0
Tcf7l2	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	-0.04684082444838378	0.6100960673126494	0.8812429875976787	1	1.0
Thap1	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	-0.14258675220749062	0.6054928405469128	0.8812429875976787	1	1.0
Zbtb7a	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	-0.130295941885608	0.6090378088188706	0.8812429875976787	1	1.0
Zfp639	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	-0.04546394013586941	0.6132699749202397	0.8812429875976787	1	1.0
Gata3	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	0.4125959785956752	0.6264902142367454	0.886148918462134	1	1.0
Vdr	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	-0.019969095894239786	0.6287855362025043	0.886148918462134	1	1.0
Hnf4g	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	0.09784710889066606	0.6326871902773878	0.8875195308057802	1	1.0
Foxj2	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	0.039489134452410646	0.6455075378818679	0.8949616058674881	1	1.0
Hhex	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	0.04734570277135941	0.6444606820724824	0.8949616058674881	1	1.0
Irf9	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	-0.21924050828175545	0.6498771878932388	0.8949616058674881	1	1.0
Nr1h3	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	-0.14575302087167996	0.6527607752366826	0.8949616058674881	1	1.0
Snapc4	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	0.13209468864805807	0.648788874411848	0.8949616058674881	1	1.0
Irf4	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	-0.16630024407147204	0.6558736011448931	0.8951788339950568	1	1.0
Gata6	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	0.007313015132915712	0.6670460641942282	0.8998602903701708	1	1.0
Hnf1a	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	-0.04634700408708703	0.6681774955532054	0.8998602903701708	1	1.0
Tbx21	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	0.19918837559943725	0.6682130869085426	0.8998602903701708	1	1.0
Hsf1	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	-0.051159919770672246	0.6820796838693752	0.9129391706182088	1	1.0
Maz	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	0.09629018080755536	0.6839511278228825	0.9129391706182088	1	1.0
Elf1	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	0.10724907538975259	0.6888329379292846	0.9154227201428651	1	1.0
Ascl1	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	0.1369454923813711	0.705199689761085	0.921813436968091	1	1.0
Cdx2	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	-0.02339774836670716	0.703681015533721	0.921813436968091	1	1.0
Mafg	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	-0.13593449071450703	0.7058109484376143	0.921813436968091	1	1.0
Nr1h2	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	-0.10368695959508756	0.7005170415979753	0.921813436968091	1	1.0
Mef2b	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	0.10433592840209105	0.7188004588109105	0.9259948698691408	1	1.0
Mef2bl	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	0.10433592840209105	0.7188004588109105	0.9259948698691408	1	1.0
Nr2f1	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	-0.18245920581046615	0.7131834321320814	0.9259948698691408	1	1.0
Tfap2c	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	0.31467171267436456	0.7212369283469215	0.9259948698691408	1	1.0
Zfp384	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	0.05676944461971267	0.7244266716628992	0.9261657447842129	1	1.0
E2f2	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	-0.4012169728965258	0.737545232536869	0.9323409739116039	1	1.0
Nfic	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	-0.07812288382848909	0.7352929470112849	0.9323409739116039	1	1.0
Spi1	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	-0.3064827683001283	0.7384879001280031	0.9323409739116039	1	1.0
Deaf1	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	-0.022928342121691703	0.7784167807497598	0.9359535101872113	1	1.0
Ebf1	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	-0.1175580271839447	0.7759604509746951	0.9359535101872113	1	1.0
Elf3	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	-0.09804469518785375	0.7704053752806147	0.9359535101872113	1	1.0
Foxa3	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	0.01975167358098573	0.747891950745342	0.9359535101872113	1	1.0
Mbd2	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	-0.13377057409192433	0.7549493881566163	0.9359535101872113	1	1.0
Myb	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	-0.07594322979420909	0.7722590606821811	0.9359535101872113	1	1.0
Myc	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	-0.23893262822751637	0.7747609952481221	0.9359535101872113	1	1.0
Nr5a2	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	0.023152549503825615	0.7557084775525084	0.9359535101872113	1	1.0
Sox9	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	0.02814388884242991	0.7637341886943625	0.9359535101872113	1	1.0
Xbp1	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	0.017239738695936424	0.7586496329765812	0.9359535101872113	1	1.0
Zbtb33	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	-0.021910311055579612	0.7775221131742309	0.9359535101872113	1	1.0
Zeb1	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	0.011100562462309504	0.7779341025422085	0.9359535101872113	1	1.0
Ctcf	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	0.09353151910174162	0.789788750067692	0.9362805827871137	1	1.0
Otx2	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	-0.02670907568987957	0.7897835883112407	0.9362805827871137	1	1.0
Stat6	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	0.02748786398048164	0.7910489412326769	0.9362805827871137	1	1.0
Tcf4	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	0.06283997272336883	0.7828358820651158	0.9362805827871137	1	1.0
Clock	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	0.06721706469704802	0.8304425102775297	0.9424122869441629	1	1.0
Cux1	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	-0.05342678801284784	0.8281334043225513	0.9424122869441629	1	1.0
Elk4	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	0.042054096592639034	0.8183073787360595	0.9424122869441629	1	1.0
Foxa2	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	0.12135810536777303	0.816227591248268	0.9424122869441629	1	1.0
Foxo3	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	0.04879535523707901	0.8295470951792029	0.9424122869441629	1	1.0
Hbp1	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	0.0816295320823448	0.803101187774999	0.9424122869441629	1	1.0
Irf2	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	-0.054214674096352056	0.8245088549876245	0.9424122869441629	1	1.0
Max	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	0.03250286578081685	0.8223776642772354	0.9424122869441629	1	1.0
Rara	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	-0.09193952022921792	0.8131876974391706	0.9424122869441629	1	1.0
Tcf3	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	-0.04786273552745257	0.8171030083724176	0.9424122869441629	1	1.0
Trp73	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	0.11771480819734315	0.8093800099606301	0.9424122869441629	1	1.0
Gata4	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	-0.037012145703645416	0.838328826790237	0.9445227914156068	1	1.0
Prdm1	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	0.03683179740139497	0.8385367356131954	0.9445227914156068	1	1.0
Tcf12	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	-0.11288770209488419	0.8440591764809189	0.9472219647174757	1	1.0
Six2	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	-0.07386485407475352	0.8516443396275272	0.9487067459821351	1	1.0
Tead1	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	0.07764685869380905	0.8486378651900985	0.9487067459821351	1	1.0
Ahr	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	0.04274156445560129	0.8784839772702477	0.9578774573036014	1	1.0
Batf	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	0.051132022224607	0.8653412970300499	0.9578774573036014	1	1.0
E2f6	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	0.061538654861015285	0.8883285990175314	0.9578774573036014	1	1.0
Esr1	CD8	relevant_vs_innate	relevant_peptide	innate_agonist	-0.11991658876122635	0.8843565356876092	0.9578774573036014	1	1.0
